product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,rating_weighted,category_1,category_2,rating_score,difference_price,neg,neu,pos,compound
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",9499.0,11999.0,0.21,4.2,284.0,1192.8,Electronics,Mobiles & Accessories,Satisfied,2500.0,0.03,0.736,0.234,0.9975
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",1499.0,2499.0,0.4,4.3,15970.0,68671.0,Electronics,Mobiles & Accessories,Satisfied,1000.0,0.01,0.637,0.354,0.9958
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",1149.0,2199.0,0.48,4.3,178912.0,769321.6,Electronics,Mobiles & Accessories,Satisfied,1050.0,0.052,0.703,0.245,0.9881
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",349.0,999.0,0.65,3.9,46399.0,180956.1,Electronics,Mobiles & Accessories,Neutral,650.0,0.041,0.537,0.422,0.9975
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,1219.0,1699.0,0.28,4.4,8891.0,39120.4,Electronics,Mobiles & Accessories,Satisfied,480.0,0.042,0.7,0.258,0.9885
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",1599.0,3999.0,0.6,4.0,30254.0,121016.0,Electronics,Wearable Technology,Satisfied,2400.0,0.017,0.564,0.419,0.9929
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",1499.0,7999.0,0.81,4.2,22636.0,95071.2,Electronics,Wearable Technology,Satisfied,6500.0,0.031,0.598,0.37,0.9959
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",18499.0,25999.0,0.29,4.1,22318.0,91503.79999999999,Electronics,Mobiles & Accessories,Satisfied,7500.0,0.035,0.752,0.213,0.9996
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",369.0,700.0,0.47,4.4,67259.0,295939.60000000003,Electronics,Accessories,Satisfied,331.0,0.061,0.625,0.314,0.9757
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",12999.0,17999.0,0.28,4.1,18998.0,77891.79999999999,Electronics,Mobiles & Accessories,Satisfied,5000.0,0.034,0.704,0.262,0.9976
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",1799.0,19999.0,0.91,4.2,13937.0,58535.4,Electronics,Wearable Technology,Satisfied,18200.0,0.059,0.687,0.254,0.9972
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",2199.0,9999.0,0.78,4.2,29471.0,123778.20000000001,Electronics,Wearable Technology,Satisfied,7800.0,0.071,0.608,0.322,0.9972
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",16999.0,24999.0,0.32,4.1,22318.0,91503.79999999999,Electronics,Mobiles & Accessories,Satisfied,8000.0,0.035,0.752,0.213,0.9996
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",16499.0,20999.0,0.21,4.0,21350.0,85400.0,Electronics,Mobiles & Accessories,Satisfied,4500.0,0.018,0.595,0.387,0.9942
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",1799.0,19999.0,0.91,4.2,13937.0,58535.4,Electronics,Wearable Technology,Satisfied,18200.0,0.059,0.687,0.254,0.9972
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",399.0,1099.0,0.64,4.2,24270.0,101934.0,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.029,0.519,0.451,0.9865
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",8499.0,10999.0,0.23,4.1,313836.0,1286727.5999999999,Electronics,Mobiles & Accessories,Satisfied,2500.0,0.0,0.6,0.4,0.9953
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",6499.0,8499.0,0.24,4.1,313836.0,1286727.5999999999,Electronics,Mobiles & Accessories,Satisfied,2000.0,0.0,0.6,0.4,0.9953
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",1799.0,19999.0,0.91,4.2,13937.0,58535.4,Electronics,Wearable Technology,Satisfied,18200.0,0.059,0.687,0.254,0.9972
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",8999.0,11999.0,0.25,4.0,12796.0,51184.0,Electronics,Mobiles & Accessories,Satisfied,3000.0,0.05,0.304,0.647,0.9876
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,139.0,495.0,0.72,4.3,14185.0,60995.5,Electronics,Mobiles & Accessories,Satisfied,356.0,0.024,0.551,0.425,0.9903
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",3999.0,16999.0,0.76,4.3,17159.0,73783.7,Electronics,Wearable Technology,Satisfied,13000.0,0.02,0.695,0.284,0.9995
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",2998.0,5999.0,0.5,4.1,5179.0,21233.899999999998,Electronics,Wearable Technology,Satisfied,3001.0,0.052,0.647,0.301,0.9829
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",199.0,349.0,0.43,4.0,43993.0,175972.0,Computers & Accessories,Accessories & Peripherals,Satisfied,150.0,0.018,0.604,0.378,0.9964
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",15499.0,18999.0,0.18,4.1,19252.0,78933.2,Electronics,Mobiles & Accessories,Satisfied,3500.0,0.042,0.652,0.306,0.9914
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",199.0,999.0,0.8,3.9,7928.0,30919.2,Computers & Accessories,Accessories & Peripherals,Neutral,800.0,0.0,0.434,0.566,0.9828
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",1799.0,19999.0,0.91,4.2,13937.0,58535.4,Electronics,Wearable Technology,Satisfied,18200.0,0.059,0.687,0.254,0.9972
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",8999.0,11999.0,0.25,4.0,12796.0,51184.0,Electronics,Mobiles & Accessories,Satisfied,3000.0,0.05,0.304,0.647,0.9876
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",873.0,1699.0,0.49,4.4,1680.0,7392.000000000001,Electronics,Mobiles & Accessories,Satisfied,826.0,0.0,0.649,0.351,0.9933
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",12999.0,15999.0,0.19,4.2,13246.0,55633.200000000004,Electronics,Mobiles & Accessories,Satisfied,3000.0,0.086,0.743,0.172,0.9955
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",539.0,1599.0,0.66,3.8,14648.0,55662.399999999994,Electronics,Mobiles & Accessories,Neutral,1060.0,0.047,0.634,0.319,0.9968
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",1999.0,9999.0,0.8,4.3,27696.0,119092.79999999999,Electronics,Wearable Technology,Satisfied,8000.0,0.069,0.666,0.265,0.9988
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",15490.0,20990.0,0.26,4.2,32916.0,138247.2,Electronics,Mobiles & Accessories,Satisfied,5500.0,0.035,0.415,0.55,0.9958
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",19999.0,24999.0,0.2,3.9,25824.0,100713.59999999999,Electronics,Mobiles & Accessories,Neutral,5000.0,0.051,0.684,0.264,0.9985
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",1075.0,1699.0,0.37,4.4,7462.0,32832.8,Electronics,Mobiles & Accessories,Satisfied,624.0,0.048,0.544,0.408,0.9959
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),399.0,699.0,0.43,4.0,37817.0,151268.0,Electronics,"Headphones, Earbuds & Accessories",Satisfied,300.0,0.033,0.499,0.467,0.9937
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",1999.0,3990.0,0.5,4.0,30254.0,121016.0,Electronics,Wearable Technology,Satisfied,1991.0,0.017,0.564,0.419,0.9929
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",1999.0,7990.0,0.75,3.8,17831.0,67757.8,Electronics,Wearable Technology,Neutral,5991.0,0.04,0.634,0.327,0.9988
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",329.0,699.0,0.53,4.2,94364.0,396328.8,Computers & Accessories,Accessories & Peripherals,Satisfied,370.0,0.018,0.455,0.527,0.9935
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",154.0,399.0,0.61,4.2,16905.0,71001.0,Computers & Accessories,Accessories & Peripherals,Satisfied,245.0,0.075,0.605,0.319,0.9979
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",28999.0,34999.0,0.17,4.4,20311.0,89368.40000000001,Electronics,Mobiles & Accessories,Satisfied,6000.0,0.093,0.738,0.169,0.9972
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",2299.0,7990.0,0.71,4.2,69622.0,292412.4,Electronics,Wearable Technology,Satisfied,5691.0,0.018,0.563,0.419,0.9964
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",399.0,1999.0,0.8,4.0,3382.0,13528.0,Electronics,Mobiles & Accessories,Satisfied,1600.0,0.016,0.618,0.366,0.9938
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",1149.0,3999.0,0.71,4.3,140036.0,602154.7999999999,Electronics,Accessories,Satisfied,2850.0,0.073,0.668,0.259,0.9862
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",529.0,1499.0,0.65,4.1,8599.0,35255.899999999994,Electronics,Mobiles & Accessories,Satisfied,970.0,0.048,0.448,0.504,0.9931
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",13999.0,19499.0,0.28,4.1,18998.0,77891.79999999999,Electronics,Mobiles & Accessories,Satisfied,5500.0,0.034,0.704,0.262,0.9976
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),379.0,999.0,0.62,4.1,363713.0,1491223.2999999998,Electronics,"Headphones, Earbuds & Accessories",Satisfied,620.0,0.027,0.498,0.474,0.9971
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",13999.0,19999.0,0.3,4.1,19252.0,78933.2,Electronics,Mobiles & Accessories,Satisfied,6000.0,0.042,0.652,0.306,0.9914
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",3999.0,9999.0,0.6,4.4,73.0,321.20000000000005,Electronics,Wearable Technology,Satisfied,6000.0,0.039,0.614,0.346,0.9978
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",149.0,1000.0,0.85,3.9,24870.0,96993.0,Computers & Accessories,Accessories & Peripherals,Neutral,851.0,0.0,0.331,0.669,0.9944
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",99.0,499.0,0.8,4.3,42641.0,183356.3,Electronics,Mobiles & Accessories,Satisfied,400.0,0.022,0.586,0.393,0.9966
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",4790.0,15990.0,0.7,4.0,4390.0,17560.0,Electronics,"Headphones, Earbuds & Accessories",Satisfied,11200.0,0.08,0.613,0.307,0.999
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",33999.0,33999.0,0.0,4.3,17415.0,74884.5,Electronics,Mobiles & Accessories,Satisfied,0.0,0.064,0.71,0.226,0.9989
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),99.0,999.0,0.9,4.0,1396.0,5584.0,Computers & Accessories,Accessories & Peripherals,Satisfied,900.0,0.071,0.6,0.329,0.9831
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",299.0,1900.0,0.84,3.6,18202.0,65527.200000000004,Electronics,"Headphones, Earbuds & Accessories",Neutral,1601.0,0.032,0.695,0.273,0.9985
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",10999.0,14999.0,0.27,4.1,18998.0,77891.79999999999,Electronics,Mobiles & Accessories,Satisfied,4000.0,0.034,0.704,0.262,0.9976
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",34999.0,38999.0,0.1,4.2,11029.0,46321.8,Electronics,Mobiles & Accessories,Satisfied,4000.0,0.066,0.698,0.236,0.9989
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",16999.0,24999.0,0.32,4.1,22318.0,91503.79999999999,Electronics,Mobiles & Accessories,Satisfied,8000.0,0.035,0.752,0.213,0.9996
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",199.0,499.0,0.6,4.1,1786.0,7322.599999999999,Electronics,Mobiles & Accessories,Satisfied,300.0,0.0,0.451,0.549,0.9931
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",999.0,1599.0,0.38,4.0,7222.0,28888.0,Electronics,Mobiles & Accessories,Satisfied,600.0,0.055,0.613,0.332,0.994
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",1299.0,1599.0,0.19,4.0,128311.0,513244.0,Electronics,Mobiles & Accessories,Satisfied,300.0,0.106,0.56,0.334,0.9919
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",599.0,1800.0,0.67,3.5,83996.0,293986.0,Electronics,"Headphones, Earbuds & Accessories",Neutral,1201.0,0.086,0.535,0.379,0.9928
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",599.0,1899.0,0.68,4.3,140036.0,602154.7999999999,Electronics,Accessories,Satisfied,1300.0,0.073,0.635,0.291,0.99
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",1799.0,2499.0,0.28,4.1,18678.0,76579.79999999999,Electronics,Mobiles & Accessories,Satisfied,700.0,0.043,0.782,0.174,0.9985
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",176.63,499.0,0.65,4.1,15189.0,62274.899999999994,Computers & Accessories,Accessories & Peripherals,Satisfied,322.37,0.018,0.74,0.242,0.9846
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",10999.0,14999.0,0.27,4.1,18998.0,77891.79999999999,Electronics,Mobiles & Accessories,Satisfied,4000.0,0.034,0.704,0.262,0.9976
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",2999.0,7990.0,0.62,4.1,48449.0,198640.9,Electronics,Wearable Technology,Satisfied,4991.0,0.049,0.741,0.21,0.9996
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",1999.0,7990.0,0.75,3.8,17831.0,67757.8,Electronics,Wearable Technology,Neutral,5991.0,0.04,0.634,0.327,0.9988
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),229.0,299.0,0.23,4.3,30411.0,130767.29999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,70.0,0.0,0.627,0.373,0.9938
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",199.0,299.0,0.33,4.0,43994.0,175976.0,Computers & Accessories,Accessories & Peripherals,Satisfied,100.0,0.018,0.604,0.378,0.9964
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,649.0,999.0,0.35,4.2,1315.0,5523.0,Electronics,Mobiles & Accessories,Satisfied,350.0,0.012,0.585,0.403,0.9963
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",13999.0,19499.0,0.28,4.1,18998.0,77891.79999999999,Electronics,Mobiles & Accessories,Satisfied,5500.0,0.034,0.704,0.262,0.9976
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",119.0,299.0,0.6,4.1,5999.0,24595.899999999998,Electronics,Mobiles & Accessories,Satisfied,180.0,0.043,0.513,0.444,0.9831
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",12999.0,17999.0,0.28,4.1,50772.0,208165.19999999998,Electronics,Mobiles & Accessories,Satisfied,5000.0,0.039,0.719,0.242,0.9997
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),154.0,339.0,0.55,4.3,13391.0,57581.299999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,185.0,0.042,0.648,0.31,0.9894
B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",20999.0,26999.0,0.22,3.9,25824.0,100713.59999999999,Electronics,Mobiles & Accessories,Neutral,6000.0,0.051,0.684,0.264,0.9985
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",249.0,649.0,0.62,4.0,14404.0,57616.0,Electronics,Mobiles & Accessories,Satisfied,400.0,0.057,0.576,0.367,0.9922
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),99.0,171.0,0.42,4.5,11339.0,51025.5,Electronics,Mobiles & Accessories,Satisfied,72.0,0.0,0.451,0.549,0.9946
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",489.0,1999.0,0.76,4.0,3626.0,14504.0,Electronics,Mobiles & Accessories,Satisfied,1510.0,0.031,0.469,0.5,0.9974
